timestamp_robot,time_elapsed_sec,event_flag,event_label,current_event_type,current_note_number,current_note_name,current_string,remaining_duration_sec,TCP_pose_x,TCP_pose_y,TCP_pose_z,TCP_pose_rx,TCP_pose_ry,TCP_pose_rz,q_base,q_shoulder,q_elbow,q_wrist1,q_wrist2,q_wrist3,TCP_force_x,TCP_force_y,TCP_force_z,TCP_force_rx,TCP_force_ry,TCP_force_rz,current_note_event
9453.24,7.824,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.374958,0.30333,0.742976,0.118201,-1.663766,-2.082649,1.036975,-2.220753,-0.383751,0.902528,-1.338399,-1.288594,-2.55253,2.910976,-1.495638,1.481974,0.207243,0.113763,0.080775,D-A
9453.248,7.832,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.366958,0.303282,0.743619,0.118183,-1.663835,-2.082752,1.036862,-2.22023,-0.382294,0.899459,-1.337009,-1.28831,-2.552097,2.891026,0.133778,1.001436,0.200825,0.134891,0.10449,D-A
9453.256,7.84,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.358958,0.303202,0.744242,0.118131,-1.663882,-2.082856,1.036897,-2.219692,-0.380868,0.896538,-1.335638,-1.288061,-2.551665,3.115495,0.148832,0.428036,0.214062,0.148882,0.101175,D-A
9453.264,7.848,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.350958,0.303137,0.744818,0.118051,-1.663909,-2.082896,1.036947,-2.219201,-0.379485,0.8938,-1.334369,-1.287791,-2.551276,3.185786,-0.374707,0.592956,0.220946,0.148048,0.100998,D-A
9453.272,7.856,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.342958,0.303088,0.745358,0.117951,-1.663965,-2.082938,1.036988,-2.218757,-0.37814,0.891194,-1.3332,-1.287559,-2.550899,3.129154,-0.198045,0.70095,0.219411,0.138728,0.1145,D-A
9453.28,7.864,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.334958,0.303042,0.745863,0.117844,-1.664024,-2.082934,1.037099,-2.218341,-0.376865,0.888756,-1.332068,-1.287336,-2.550536,3.331076,-0.353689,0.674178,0.219564,0.150122,0.123324,D-A
9453.288,7.872,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.326958,0.303009,0.746328,0.11774,-1.664032,-2.082967,1.037163,-2.217965,-0.375655,0.886454,-1.331023,-1.287136,-2.550246,3.163096,-0.524617,1.021575,0.211346,0.13907,0.123764,D-A
9453.296,7.88,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.318958,0.302944,0.746793,0.11766,-1.664048,-2.083017,1.037228,-2.217559,-0.374521,0.884245,-1.330007,-1.286933,-2.54993,3.234954,-0.73359,0.748245,0.21338,0.149817,0.121601,D-A
9453.304,7.888,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.310958,0.30291,0.747217,0.117597,-1.664097,-2.08309,1.037159,-2.217215,-0.373467,0.882169,-1.32913,-1.286753,-2.549642,3.208261,-1.06755,0.808651,0.200623,0.148089,0.115992,D-A
9453.312,7.896,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.302958,0.302894,0.747603,0.11754,-1.664179,-2.083109,1.037156,-2.21692,-0.3725,0.880255,-1.328273,-1.286597,-2.549358,2.824254,-1.516225,1.762822,0.19315,0.117331,0.10706,D-A
9453.32,7.904,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.294958,0.302834,0.747975,0.117489,-1.664161,-2.083192,1.037121,-2.216585,-0.371605,0.878486,-1.327505,-1.286422,-2.549129,3.121168,-0.509007,0.957744,0.197028,0.139562,0.11128,D-A
9453.328,7.912,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.286958,0.302807,0.748294,0.117449,-1.664184,-2.083204,1.037123,-2.216325,-0.370821,0.876924,-1.326787,-1.286266,-2.548916,3.145381,-0.449338,0.822691,0.188865,0.144209,0.121541,D-A
9453.336,7.92,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.278958,0.302801,0.748569,0.117388,-1.664256,-2.083202,1.037153,-2.216121,-0.370094,0.875531,-1.326165,-1.286162,-2.548705,2.922748,-1.705231,1.828377,0.202026,0.119287,0.102732,D-A
9453.344,7.928,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.270958,0.302774,0.748819,0.117342,-1.664241,-2.083187,1.037246,-2.21591,-0.369463,0.874305,-1.325548,-1.286035,-2.548552,3.175849,-1.091316,1.418857,0.192414,0.129645,0.127748,D-A
9453.352,7.936,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.262958,0.302772,0.749039,0.117329,-1.664316,-2.083219,1.037155,-2.215749,-0.368927,0.873197,-1.325094,-1.285947,-2.54838,3.362938,-0.190683,0.669586,0.215022,0.151562,0.107889,D-A
9453.36,7.944,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.254958,0.302752,0.749228,0.117296,-1.664345,-2.083193,1.037194,-2.215593,-0.36846,0.872288,-1.324662,-1.285844,-2.548236,3.144095,-0.645534,1.12557,0.217281,0.153148,0.120706,D-A
9453.368,7.952,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.246958,0.302728,0.749385,0.117268,-1.664354,-2.083264,1.037179,-2.215454,-0.368068,0.871524,-1.324347,-1.285807,-2.548132,2.869489,-1.396663,1.681063,0.223678,0.127075,0.105505,D-A
9453.376,7.96,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.238958,0.302721,0.749502,0.117241,-1.66435,-2.083274,1.037254,-2.215362,-0.367757,0.870926,-1.324033,-1.285779,-2.548063,2.95356,-0.946318,1.186726,0.221011,0.138461,0.111167,D-A
9453.384,7.968,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.230958,0.3027,0.749583,0.117202,-1.664286,-2.083304,1.037325,-2.215279,-0.367517,0.87052,-1.323828,-1.285752,-2.54805,2.430898,-1.814125,1.982326,0.229325,0.113138,0.10117,D-A
9453.392,7.976,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.222958,0.302704,0.749648,0.117224,-1.664281,-2.083369,1.037218,-2.215235,-0.36738,0.870174,-1.323708,-1.285736,-2.548031,2.802389,-1.885607,2.032674,0.213816,0.117149,0.101459,D-A
9453.4,7.984,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.214958,0.302732,0.749651,0.117197,-1.6643,-2.083336,1.037288,-2.215262,-0.367305,0.870079,-1.323636,-1.285759,-2.548031,3.033758,-1.074079,1.175375,0.202072,0.142758,0.120832,D-A
9453.408,7.992,4,Playing d_bow...,Transition,transition,transition D->A,D-A,0.206958,0.302761,0.749637,0.117233,-1.664341,-2.083317,1.037218,-2.215302,-0.367364,0.870107,-1.323649,-1.285759,-2.548031,2.686679,-1.417056,1.781342,0.203736,0.113216,0.09904,D-A
9453.416,8.0,4,Playing d_bow...,Transition,transition,transition D->A,D-A,0.198958,0.302755,0.749638,0.117232,-1.664335,-2.083323,1.037215,-2.215294,-0.367364,0.870111,-1.323656,-1.285755,-2.548031,3.042673,-0.573764,1.039187,0.190738,0.149932,0.129232,D-A
9453.424,8.008,4,Playing d_bow...,Transition,transition,transition D->A,D-A,0.190958,0.302768,0.749637,0.117265,-1.664357,-2.083349,1.037147,-2.21531,-0.367399,0.870096,-1.323656,-1.285772,-2.548031,2.758669,-2.333596,1.861087,0.202941,0.119834,0.10486,D-A
9453.432,8.016,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.182958,0.302782,0.749634,0.11726,-1.664367,-2.08333,1.03712,-2.215325,-0.367384,0.87008,-1.323668,-1.285759,-2.548034,3.300884,-0.050078,0.915824,0.191802,0.147213,0.128049,D-A
9453.44,8.024,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.174958,0.302783,0.749598,0.117296,-1.66439,-2.083367,1.037002,-2.215354,-0.367523,0.870283,-1.323815,-1.285775,-2.548046,3.36744,-0.916108,1.713815,0.207734,0.117086,0.097678,D-A
9453.448,8.032,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.166958,0.302821,0.749524,0.117355,-1.664477,-2.083211,1.037015,-2.215449,-0.367766,0.870635,-1.323887,-1.285744,-2.548036,2.832786,-0.878272,1.201102,0.19711,0.126053,0.108323,D-A
9453.456,8.04,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.158958,0.302838,0.74944,0.117437,-1.664457,-2.083271,1.036828,-2.215525,-0.368057,0.871043,-1.324114,-1.285772,-2.548122,3.545959,-0.166786,0.727627,0.194876,0.131333,0.07328,D-A
9453.464,8.048,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.150958,0.302849,0.749312,0.117468,-1.664462,-2.083187,1.036864,-2.215629,-0.368405,0.871697,-1.32436,-1.285786,-2.548187,2.437432,-0.064586,1.278219,0.164718,0.090423,0.058566,D-A
9453.472,8.056,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.142958,0.302891,0.749152,0.117517,-1.664469,-2.083136,1.036812,-2.215787,-0.368812,0.872437,-1.324683,-1.285835,-2.548299,2.789334,0.0666,1.215595,0.152522,0.07673,0.015608,D-A
9453.48,8.064,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.134958,0.302912,0.748974,0.117564,-1.664485,-2.083093,1.036792,-2.21594,-0.369286,0.873321,-1.325069,-1.285899,-2.548398,2.646035,0.301891,1.365316,0.143043,0.058389,-0.018875,D-A
9453.488,8.072,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.126958,0.302946,0.748756,0.117597,-1.664511,-2.082999,1.036836,-2.216135,-0.369829,0.874385,-1.325508,-1.285978,-2.548515,2.263868,1.006964,0.920215,0.109722,0.028703,-0.061421,D-A
9453.496,8.08,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.118958,0.302959,0.748499,0.117604,-1.664468,-2.082946,1.036915,-2.216335,-0.370433,0.875656,-1.326061,-1.286081,-2.54869,2.09361,1.055766,1.168393,0.097751,-0.000598,-0.110276,D-A
9453.504,8.088,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.110958,0.302989,0.748215,0.117644,-1.664492,-2.082819,1.03695,-2.216574,-0.371147,0.877072,-1.326669,-1.286157,-2.548839,2.026335,1.71354,1.166027,0.0852,-0.025384,-0.159562,D-A
9453.512,8.096,3,Playing d_bow...,Transition,transition,transition D->A,D-A,0.102958,0.303019,0.74791,0.117721,-1.664459,-2.082801,1.036883,-2.216826,-0.371945,0.87857,-1.327347,-1.286277,-2.549055,1.852991,2.388234,1.39494,0.097876,-0.026367,-0.159285,D-A
9453.52,8.104,3,Starting d_bow...,Note,62,D4,A,0.894958,0.303045,0.747562,0.117775,-1.664422,-2.082735,1.036893,-2.217105,-0.372819,0.880294,-1.328106,-1.286402,-2.549287,1.982697,2.122889,1.308844,0.097304,-0.019723,-0.161135,A
9453.528,8.112,3,Playing d_bow...,Note,62,D4,A,0.886958,0.303038,0.747195,0.117829,-1.664329,-2.08278,1.036891,-2.217365,-0.373761,0.88216,-1.328963,-1.286581,-2.549559,2.234362,2.703661,0.868111,0.121871,-0.013587,-0.169765,A
9453.536,8.12,3,Playing d_bow...,Note,62,D4,A,0.878958,0.303056,0.746794,0.117859,-1.664272,-2.082766,1.036897,-2.217676,-0.374723,0.884141,-1.329894,-1.286761,-2.549835,2.225841,2.403882,1.220937,0.129035,-0.016246,-0.174884,A
9453.544,8.128,3,Playing d_bow...,Note,62,D4,A,0.870958,0.303035,0.746366,0.117874,-1.664218,-2.082749,1.037035,-2.217971,-0.375777,0.886344,-1.330874,-1.286976,-2.550092,2.027477,2.87791,0.659398,0.12324,0.005624,-0.165477,A
9453.552,8.136,3,Playing d_bow...,Note,62,D4,A,0.862958,0.303072,0.745896,0.117909,-1.66418,-2.082797,1.036991,-2.218354,-0.37688,0.888609,-1.331985,-1.287246,-2.550417,1.626027,1.696056,1.245648,0.132733,-0.023251,-0.174223,A
9453.56,8.144,3,Playing d_bow...,Note,62,D4,A,0.854958,0.303067,0.745415,0.117972,-1.664044,-2.082862,1.036939,-2.218697,-0.378081,0.891014,-1.333128,-1.287466,-2.550788,2.015586,2.325824,0.658354,0.129894,-0.00289,-0.169566,A
9453.568,8.152,3,Playing d_bow...,Note,62,D4,A,0.846958,0.3031,0.744889,0.118041,-1.663998,-2.082817,1.036897,-2.219117,-0.37937,0.89359,-1.334331,-1.28768,-2.551137,1.983471,2.064912,1.222083,0.127037,-0.018211,-0.173543,A
9453.576,8.16,3,Playing d_bow...,Note,62,D4,A,0.838958,0.303168,0.744308,0.118096,-1.663914,-2.082774,1.036919,-2.21961,-0.380716,0.896319,-1.335565,-1.287956,-2.551569,2.076492,1.974883,1.208816,0.126069,-0.010547,-0.163053,A
9453.584,8.168,3,Playing d_bow...,Note,62,D4,A,0.830958,0.303191,0.743704,0.118122,-1.663832,-2.082715,1.037052,-2.220079,-0.382122,0.899253,-1.336877,-1.288243,-2.551974,2.153965,1.459085,1.098986,0.12128,-0.015281,-0.167512,A
9453.592,8.176,3,Playing d_bow...,Note,62,D4,A,0.822958,0.303257,0.74307,0.118207,-1.663794,-2.082674,1.036937,-2.220613,-0.383635,0.902268,-1.338321,-1.288515,-2.552406,2.021033,2.089052,1.378496,0.119983,-0.01574,-0.159782,A
9453.6,8.184,3,Playing d_bow...,Note,62,D4,A,0.814958,0.303327,0.742394,0.118274,-1.663749,-2.08262,1.036998,-2.221183,-0.385209,0.905442,-1.339741,-1.288862,-2.552863,2.325673,1.427831,0.881378,0.127804,-0.004877,-0.174365,A
9453.608,8.192,3,Playing d_bow...,Note,62,D4,A,0.806958,0.303368,0.741682,0.118332,-1.663638,-2.082602,1.037077,-2.221751,-0.386869,0.908832,-1.341269,-1.28922,-2.553371,1.708564,1.914611,1.243993,0.127265,-0.01383,-0.166745,A
9453.616,8.2,3,Playing d_bow...,Note,62,D4,A,0.798958,0.30342,0.740939,0.118394,-1.66354,-2.082521,1.03718,-2.222353,-0.388594,0.91235,-1.342827,-1.289563,-2.553887,2.20375,1.303336,1.014209,0.141686,-0.004946,-0.180609,A
9453.624,8.208,3,Playing d_bow...,Note,62,D4,A,0.790958,0.303497,0.740155,0.118461,-1.663485,-2.082401,1.037235,-2.223012,-0.390394,0.916019,-1.344484,-1.28991,-2.554412,2.413148,1.727019,0.781209,0.147891,-0.000149,-0.184721,A
9453.632,8.216,3,Playing d_bow...,Note,62,D4,A,0.782958,0.303544,0.739366,0.118562,-1.663349,-2.082406,1.037221,-2.223643,-0.392259,0.919737,-1.34618,-1.290289,-2.554993,2.136571,1.386553,0.687211,0.153829,-0.007424,-0.177831,A
9453.64,8.224,3,Playing d_bow...,Note,62,D4,A,0.774958,0.30362,0.738529,0.118667,-1.663293,-2.082336,1.037238,-2.224345,-0.394215,0.923632,-1.347933,-1.290692,-2.555557,2.011426,1.173883,1.030274,0.159223,-0.008007,-0.177076,A
9453.648,8.232,3,Playing d_bow...,Note,62,D4,A,0.766958,0.30368,0.737684,0.11878,-1.663157,-2.082281,1.037234,-2.225032,-0.396201,0.927575,-1.349701,-1.291063,-2.556173,1.791459,1.02891,0.880777,0.164176,-0.006259,-0.188639,A
9453.656,8.24,3,Playing d_bow...,Note,62,D4,A,0.758958,0.303782,0.736769,0.118886,-1.663062,-2.082199,1.037239,-2.225818,-0.398282,0.93174,-1.351578,-1.291496,-2.556829,2.101072,1.536984,0.626693,0.14854,-0.005881,-0.18583,A
9453.664,8.248,3,Playing d_bow...,Note,62,D4,A,0.750958,0.303865,0.735838,0.11905,-1.662967,-2.082185,1.037052,-2.226597,-0.400492,0.936033,-1.353589,-1.291912,-2.557495,2.354092,1.553078,0.567491,0.155593,0.001804,-0.187552,A
9453.672,8.256,3,Playing d_bow...,Note,62,D4,A,0.742958,0.303946,0.734877,0.1192,-1.662857,-2.082171,1.036998,-2.227398,-0.402737,0.940427,-1.355575,-1.292386,-2.558183,2.489908,0.453401,0.774728,0.159599,0.002473,-0.186906,A
9453.68,8.264,3,Playing d_bow...,Note,62,D4,A,0.734958,0.304025,0.733871,0.119335,-1.66274,-2.08202,1.037045,-2.228232,-0.405064,0.945041,-1.357596,-1.292802,-2.558884,2.09154,0.309781,1.031211,0.167696,-0.010177,-0.183462,A
9453.688,8.272,3,Playing d_bow...,Note,62,D4,A,0.726958,0.304065,0.732906,0.119459,-1.662603,-2.081966,1.037222,-2.229,-0.407316,0.9495,-1.359485,-1.293295,-2.559553,1.888525,0.123701,0.682407,0.169646,-6.2e-05,-0.185259,A
9453.696,8.28,3,Playing d_bow...,Note,62,D4,A,0.718958,0.304149,0.731961,0.119555,-1.662525,-2.08192,1.037111,-2.229798,-0.40942,0.953758,-1.361516,-1.293731,-2.560213,2.784714,0.380987,0.481337,0.177936,0.006879,-0.185988,A
9453.704,8.288,3,Playing d_bow...,Note,62,D4,A,0.710958,0.304224,0.731045,0.119678,-1.662384,-2.08186,1.037135,-2.230564,-0.411497,0.957868,-1.363326,-1.294161,-2.56089,2.20811,-0.110529,0.547534,0.179062,0.006297,-0.1797,A
9453.712,8.296,3,Playing d_bow...,Note,62,D4,A,0.702958,0.304289,0.730174,0.1198,-1.662298,-2.081846,1.037029,-2.231288,-0.413484,0.961793,-1.365157,-1.294572,-2.561503,2.194276,0.136104,0.86415,0.179479,-0.002945,-0.189091,A
9453.72,8.304,3,Playing d_bow...,Note,62,D4,A,0.694958,0.304383,0.729326,0.119961,-1.662233,-2.081819,1.036903,-2.232027,-0.415436,0.965534,-1.366851,-1.294983,-2.562113,2.232683,0.346425,0.761739,0.175957,0.004771,-0.178114,A
9453.728,8.312,3,Playing d_bow...,Note,62,D4,A,0.686958,0.304462,0.728496,0.120054,-1.66214,-2.081704,1.036928,-2.232737,-0.41727,0.969208,-1.368481,-1.295347,-2.562705,2.310709,-0.09673,0.918823,0.187617,0.003158,-0.181126,A
9453.736,8.32,3,Playing d_bow...,Note,62,D4,A,0.678958,0.304525,0.727688,0.120127,-1.662032,-2.081651,1.036999,-2.233416,-0.419027,0.97277,-1.370063,-1.295753,-2.563289,2.319747,0.68525,0.813921,0.193074,0.009708,-0.179319,A
9453.744,8.328,3,Playing d_bow...,Note,62,D4,A,0.670958,0.304582,0.72692,0.120173,-1.661961,-2.08146,1.037248,-2.234062,-0.420681,0.976176,-1.371466,-1.2961,-2.563798,1.944379,0.46933,0.739227,0.204094,0.014035,-0.189931,A
9453.752,8.336,3,Playing d_bow...,Note,62,D4,A,0.662958,0.304607,0.726183,0.120222,-1.661797,-2.081483,1.037285,-2.234646,-0.42227,0.979454,-1.372974,-1.296474,-2.564362,1.675946,0.919031,1.065403,0.206295,-0.000784,-0.183496,A
9453.76,8.344,3,Playing d_bow...,Note,62,D4,A,0.654958,0.304666,0.725483,0.120259,-1.66175,-2.08131,1.037515,-2.235246,-0.423756,0.982522,-1.374239,-1.296806,-2.564819,1.916783,0.50957,0.519374,0.206873,0.018187,-0.189569,A
9453.768,8.352,3,Playing d_bow...,Note,62,D4,A,0.646958,0.304721,0.72481,0.120316,-1.66166,-2.081218,1.037585,-2.235816,-0.425197,0.985457,-1.375529,-1.297113,-2.565303,1.958698,0.531545,0.472837,0.201325,0.014332,-0.187347,A
9453.776,8.36,3,Playing d_bow...,Note,62,D4,A,0.638958,0.304798,0.72418,0.12039,-1.661632,-2.081142,1.037569,-2.236379,-0.426552,0.988156,-1.376745,-1.297417,-2.565741,1.881848,0.427271,0.983501,0.195512,0.005363,-0.180602,A
9453.784,8.368,3,Playing d_bow...,Note,62,D4,A,0.630958,0.304858,0.723582,0.120508,-1.661595,-2.081101,1.037448,-2.236899,-0.427913,0.990752,-1.377933,-1.29768,-2.566161,1.928192,0.279938,1.180796,0.200141,0.012466,-0.179092,A
9453.792,8.376,3,Playing d_bow...,Note,62,D4,A,0.622958,0.304951,0.723009,0.120637,-1.661566,-2.081035,1.037301,-2.237434,-0.429199,0.993157,-1.379014,-1.297924,-2.566585,2.408849,0.319145,0.962909,0.200932,0.018778,-0.189858,A
9453.8,8.384,3,Playing d_bow...,Note,62,D4,A,0.614958,0.304986,0.722476,0.120697,-1.661531,-2.080992,1.037348,-2.237882,-0.430366,0.995485,-1.380036,-1.298199,-2.566942,1.717241,0.548441,1.273805,0.206746,0.004218,-0.194073,A
9453.808,8.392,3,Playing d_bow...,Note,62,D4,A,0.606958,0.305044,0.721961,0.120783,-1.661518,-2.080983,1.037349,-2.238341,-0.431504,0.997673,-1.380988,-1.298499,-2.567295,1.881294,0.691151,1.21885,0.211893,0.005963,-0.188899,A
9453.816,8.4,3,Playing d_bow...,Note,62,D4,A,0.598958,0.305066,0.721496,0.120865,-1.6614,-2.080945,1.037286,-2.238717,-0.432555,0.99971,-1.381899,-1.298661,-2.567667,2.465117,1.495641,0.309932,0.22119,0.02983,-0.198374,A
9453.824,8.408,3,Playing d_bow...,Note,62,D4,A,0.590958,0.305087,0.721052,0.12093,-1.661379,-2.08094,1.037318,-2.239085,-0.433552,1.001658,-1.382748,-1.298911,-2.567956,1.835659,1.232965,1.085755,0.225186,0.017946,-0.196559,A
9453.832,8.416,3,Playing d_bow...,Note,62,D4,A,0.582958,0.305125,0.720639,0.12097,-1.661321,-2.080877,1.037262,-2.23944,-0.43442,1.003424,-1.383581,-1.299061,-2.568263,1.931879,1.072826,1.46023,0.22051,0.004817,-0.194861,A
9453.84,8.424,3,Playing d_bow...,Note,62,D4,A,0.574958,0.305137,0.720267,0.121006,-1.661248,-2.080874,1.037344,-2.23974,-0.435222,1.005038,-1.384261,-1.299268,-2.56854,1.668743,0.833945,1.344953,0.21592,8.9e-05,-0.188923,A
9453.848,8.432,3,Playing d_bow...,Note,62,D4,A,0.566958,0.30516,0.719912,0.120998,-1.661198,-2.080816,1.037506,-2.24004,-0.435922,1.006552,-1.384887,-1.299467,-2.568788,2.407081,0.291927,1.188437,0.220552,0.009781,-0.185948,A
9453.856,8.44,3,Playing d_bow...,Note,62,D4,A,0.558958,0.305188,0.719599,0.121007,-1.661171,-2.080754,1.037536,-2.240311,-0.436549,1.007879,-1.385493,-1.299602,-2.569005,1.871256,1.287781,1.030884,0.231945,0.016645,-0.203859,A
9453.864,8.448,3,Playing d_bow...,Note,62,D4,A,0.550958,0.30521,0.719321,0.121017,-1.661164,-2.080723,1.03755,-2.24055,-0.437116,1.009069,-1.38605,-1.299742,-2.569185,2.207244,0.851182,1.219318,0.215731,0.017194,-0.188624,A
9453.872,8.456,3,Playing d_bow...,Note,62,D4,A,0.542958,0.305243,0.71907,0.121027,-1.661126,-2.080637,1.037609,-2.240778,-0.437612,1.010109,-1.386482,-1.299835,-2.569373,2.02038,1.769776,0.957828,0.21673,0.022718,-0.195217,A
9453.88,8.464,3,Playing d_bow...,Note,62,D4,A,0.534958,0.305248,0.718856,0.121046,-1.661102,-2.080635,1.037663,-2.24095,-0.438075,1.011042,-1.386878,-1.299962,-2.569518,2.447259,1.870026,0.521639,0.208018,0.033284,-0.189545,A
9453.888,8.472,3,Playing d_bow...,Note,62,D4,A,0.526958,0.305273,0.718676,0.121066,-1.661138,-2.080581,1.037667,-2.241118,-0.438456,1.011801,-1.387217,-1.300045,-2.56961,1.981293,0.602784,1.119639,0.217702,0.009346,-0.193464,A
9453.896,8.48,3,Playing d_bow...,Note,62,D4,A,0.518958,0.305262,0.718545,0.121109,-1.661085,-2.080635,1.037582,-2.241207,-0.438791,1.012405,-1.387519,-1.300102,-2.569727,1.990283,1.394451,1.304644,0.217166,0.003097,-0.199286,A
9453.904,8.488,3,Playing d_bow...,Note,62,D4,A,0.510958,0.305288,0.71842,0.121129,-1.661067,-2.080589,1.037532,-2.241329,-0.439046,1.012908,-1.387759,-1.300122,-2.56983,1.94259,0.990719,1.590686,0.231657,0.006964,-0.211662,A
9453.912,8.496,3,Playing d_bow...,Note,62,D4,A,0.502958,0.305288,0.718363,0.121163,-1.661149,-2.080532,1.037507,-2.241378,-0.439231,1.013201,-1.387883,-1.300126,-2.5698,2.256456,2.088079,0.421591,0.218887,0.03416,-0.191423,A
9453.92,8.504,3,Playing d_bow...,Note,62,D4,A,0.494958,0.305259,0.718314,0.121156,-1.661111,-2.080578,1.037604,-2.241387,-0.439347,1.01346,-1.387963,-1.300193,-2.569835,2.099431,1.293916,0.941338,0.208321,0.024521,-0.174309,A
9453.928,8.512,3,Playing d_bow...,Note,62,D4,A,0.486958,0.305233,0.718312,0.121171,-1.661065,-2.080559,1.03762,-2.24136,-0.439398,1.013533,-1.387963,-1.30015,-2.569847,2.19554,1.208735,1.004612,0.214543,0.019334,-0.177558,A
9453.936,8.52,4,Playing d_bow...,Note,62,D4,A,0.478958,0.305224,0.718329,0.12115,-1.661085,-2.08057,1.03764,-2.241339,-0.439343,1.013473,-1.387958,-1.300158,-2.569816,2.419083,1.333312,1.207014,0.218645,0.032618,-0.173779,A
